cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,True,True,True,0.39781461500024307,42,DEU_LocationALower-13_56_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-13_56_T-1.xml,10,R_G3,0,standard,21,True,True,True,0.0026115929995285114,0.842656230999637,0.009330467000836506,0.8545982910000021,0.07339522800066334,0.008645057678222656,1472,357,2292,2,3.9207846959485327e-13,0.010000000025923012,inf,,,,
all_cases,True,True,True,0.22419603200069105,42,DEU_LocationALower-13_82_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-13_82_T-1.xml,17,R_G3,0,standard,21,True,True,True,0.001972279000256094,0.8870279460006714,0.010456440999405459,0.8994566660003329,0.07897437899919169,0.009641170501708984,1472,357,2292,2,9.058869436677837e-13,0.010000000001873613,inf,,,,
all_cases,True,True,True,0.42395835199931753,42,DEU_LocationALower-14_14_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_14_T-1.xml,13,R_G3,0,standard,21,True,True,True,0.0019957200001954334,0.8849283540002943,0.01100527400012652,0.8979293480006163,0.07907465499920363,0.010069131851196289,1472,357,2292,2,6.816966230336113e-13,0.01000000000231255,inf,,,,
all_cases,True,True,True,0.38116009300028963,42,DEU_LocationALower-14_161_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_161_T-1.xml,21,R_G3,0,standard,21,True,True,True,0.0020091290007258067,0.8975278930010973,0.010356574999605073,0.9098935970014281,0.07810046000122384,0.009541034698486328,1472,357,2292,2,7.577452347524577e-13,0.010000000000055588,inf,,,,
all_cases,True,True,True,0.45376902899988636,42,DEU_LocationALower-14_219_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_219_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0041624639998190105,0.9050533829995402,0.010274876000039512,0.9194907229993987,0.08253297300143458,0.009505987167358398,1472,357,2292,2,0.0,0.010000000000148845,inf,,,,
all_cases,True,True,True,0.38458564300162834,42,DEU_LocationALower-14_247_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_247_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.002039778000835213,0.8616345430000365,0.010902818999966257,0.874577140000838,0.11664199299957545,0.010052919387817383,1472,357,2292,2,0.0,0.010000000004787036,inf,,,,
all_cases,True,True,True,0.2452496030000475,42,DEU_LocationALower-14_252_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_252_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0018928500012407312,0.8764951299999666,0.010396383999250247,0.8887843640004576,0.08475701799943636,0.009701967239379883,1472,357,2292,2,0.0,0.010000000001743312,inf,,,,
all_cases,True,True,True,0.4244640430006257,42,DEU_LocationALower-14_255_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_255_T-1.xml,11,R_G3,0,standard,21,True,True,True,0.00207395799952792,0.8621035729993309,0.009904255999572342,0.8740817869984312,0.09032029500122007,0.009086132049560547,1472,357,2292,2,6.41665592314214e-13,0.010000000000957477,inf,,,,
all_cases,True,True,True,0.24511132899897348,42,DEU_LocationALower-14_39_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_39_T-1.xml,15,R_G3,0,standard,21,True,True,True,0.001806115998988389,0.8558405069998116,0.010429175999888685,0.8680757989986887,0.0937466300001688,0.009674072265625,1472,357,2292,2,0.0,0.010000000000276274,inf,,,,
all_cases,True,True,True,0.26784742699965136,42,DEU_LocationALower-14_96_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-14_96_T-1.xml,15,R_G3,0,standard,21,True,True,True,0.001930361999257002,0.8681030379993899,0.010300656000254094,0.880334055998901,0.09026390700091724,0.009551048278808594,1472,357,2292,2,2.2938141999236436e-12,0.010000000001132483,inf,,,,
all_cases,True,True,True,0.23425184499865281,42,DEU_LocationALower-25_155_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_155_T-1.xml,15,R_G3,0,standard,21,True,True,True,0.001916805000291788,0.8330676460009272,0.010509941001146217,0.8454943920023652,0.34429855400048837,0.009469985961914062,1472,357,2292,2,8.238316637862139e-13,0.010000000003858296,inf,,,,
all_cases,True,True,True,0.37464387900035945,42,DEU_LocationALower-27_140_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-27_140_T-1.xml,14,R_G3,0,standard,21,True,True,True,0.001733607001369819,0.8543831730003149,0.009780561998923076,0.8658973420006078,0.09931991299890797,0.008914947509765625,1472,357,2292,2,0.0,0.010000000000040862,inf,,,,
all_cases,True,True,True,0.3571749010006897,42,DEU_LocationALower-27_184_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-27_184_T-1.xml,13,R_G3,0,standard,21,True,True,True,0.001956920999873546,0.8341896929996437,0.01036372599992319,0.8465103399994405,0.10218447999977798,0.009375810623168945,1472,357,2292,2,0.0,0.010000000000262015,inf,,,,
all_cases,True,True,True,0.32196664799812424,42,DEU_LocationALower-28_109_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_109_T-1.xml,13,R_G3,0,standard,21,True,True,True,0.002817927999785752,0.8260662379998394,0.010859074000109104,0.8397432399997342,0.1022462250002718,0.010116100311279297,1472,357,2292,2,0.0,0.01000000000005523,inf,,,,
all_cases,True,True,True,0.3094081199997163,42,DEU_LocationALower-28_109_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_109_T-1.xml,18,R_G3,0,standard,21,True,True,True,0.003412750998904812,0.859605002000535,0.010056409000753774,0.8730741620001936,0.10787812499984284,0.009165048599243164,1472,357,2292,2,1.9713795532023895e-12,0.010000000045650059,inf,,,,
all_cases,True,True,True,0.3807512179992045,42,DEU_LocationALower-28_204_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_204_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.002201769999373937,0.8197524999995949,0.010162444999878062,0.8321167149988469,0.10465324799952214,0.009339094161987305,1472,357,2292,2,8.57689514257144e-13,0.010000000000405544,inf,,,,
all_cases,True,True,True,0.3721151350000582,42,DEU_LocationALower-28_228_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_228_T-1.xml,11,R_G3,0,standard,21,True,True,True,0.00184363799962739,0.8143671569996513,0.009663531998739927,0.8258743269980187,0.10542637800062948,0.0089111328125,1472,357,2292,2,3.775673436771435e-13,0.010000000000258363,inf,,,,
all_cases,True,True,True,0.24668206699971051,42,DEU_LocationALower-28_252_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_252_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0018674530001590028,0.8436032480003632,0.009687323001344339,0.8551580240018666,0.1142132919994765,0.008987903594970703,1472,357,2292,2,0.0,0.010000000000058967,inf,,,,
all_cases,True,True,True,0.36410668899770826,42,DEU_LocationALower-28_252_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-28_252_T-1.xml,18,R_G3,0,standard,21,True,True,True,0.0019219189998693764,0.8599050940010784,0.010915332999502425,0.8727423460004502,0.11680101300044043,0.010048866271972656,1472,357,2292,2,4.889506648801225e-12,0.010000000184590222,inf,,,,
all_cases,True,True,True,0.24639573300191842,42,DEU_LocationALower-29_123_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_123_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.0018281680004292866,0.8476575869990484,0.010207572999206604,0.8596933279986843,0.11106251599994721,0.009413003921508789,1472,357,2292,2,1.2295410888051133e-12,0.010000000006058076,inf,,,,
all_cases,True,True,True,0.15280136200090055,30,DEU_LocationALower-29_134_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_134_T-1.xml,9,R_G3,0,standard,15,True,True,True,0.0014669569991383469,0.6128077539997321,0.005495244999110582,0.619769955997981,0.1147730060001777,0.004823923110961914,1052,255,1638,2,2.922809505022792e-13,0.010000000250727331,inf,,,,
all_cases,True,True,True,0.23364699800185917,42,DEU_LocationALower-29_192_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_192_T-1.xml,9,R_G3,0,standard,21,True,True,True,0.0022858110005472554,0.8811489580002672,0.009688834999906248,0.8931236040007207,0.11990907000108564,0.008877992630004883,1472,357,2292,2,0.0,0.010000000000466445,inf,,,,
all_cases,True,True,True,0.40139452899893513,42,DEU_LocationALower-29_245_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_245_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0020382920010888483,0.8316454760006309,0.010472570998899755,0.8441563390006195,0.11986658600108058,0.009567975997924805,1472,357,2292,2,2.8415918746881196e-13,0.010000000000076687,inf,,,,
all_cases,True,True,True,0.22080169900073088,42,DEU_LocationALower-29_249_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_249_T-1.xml,23,R_G3,0,standard,21,True,True,True,0.0018359639998379862,0.8500359580011718,0.010903697000685497,0.8627756190016953,0.1324468490001891,0.010016918182373047,1472,357,2292,2,3.1046751592328156e-12,0.010000000002355519,inf,,,,
all_cases,True,True,True,0.19614559799993003,42,DEU_LocationALower-29_250_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_250_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0016912720002437709,0.8601848549988063,0.010171855999942636,0.8720479829989927,0.12616710200018133,0.009428024291992188,1472,357,2292,2,3.3941402465742734e-13,0.01000000000028864,inf,,,,
all_cases,True,True,True,0.23915059800128802,42,DEU_LocationALower-29_65_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_65_T-1.xml,8,R_G3,0,standard,21,True,True,True,0.00202196999998705,0.8723717819993908,0.009941924001395819,0.8843356760007737,0.13790470399908372,0.009074926376342773,1472,357,2292,2,1.2041437890088973e-12,0.010000000000981035,inf,,,,
all_cases,True,True,True,0.36547328000051493,42,DEU_LocationALower-29_70_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-29_70_T-1.xml,11,R_G3,0,standard,21,True,True,True,0.0017393519992765505,0.8324959559995477,0.009979925998777617,0.8442152339976019,0.13002854300066247,0.009134054183959961,1472,357,2292,2,3.6316243790516157e-13,0.010000000000104833,inf,,,,
all_cases,True,True,True,0.36607584100056556,42,DEU_LocationALower-30_218_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-30_218_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.003276570998423267,0.8471411509999598,0.009634468000513152,0.8600521899988962,0.1339046060002147,0.008892059326171875,1472,357,2292,2,0.0,0.010000000001771477,inf,,,,
all_cases,True,True,True,0.33119774000260804,42,DEU_LocationALower-30_258_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-30_258_T-1.xml,22,R_G3,0,standard,21,True,True,True,0.001943228000527597,0.8403022189995681,0.010994168000252103,0.8532396150003478,0.141091540999696,0.0102081298828125,1472,357,2292,2,4.313658000229671e-13,0.010000000000262257,inf,,,,
all_cases,True,True,True,0.2580309440018027,42,DEU_LocationALower-30_46_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-30_46_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.0017749990001902916,0.8491429459991195,0.010897652000494418,0.8618155969998043,0.14630568400025368,0.010133981704711914,1472,357,2292,2,1.5458532682933936e-13,0.01000000000004493,inf,,,,
all_cases,True,True,True,0.2986471550011629,32,DEU_LocationALower-31_154_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_154_T-1.xml,9,R_G3,0,standard,16,True,True,True,0.001657390999753261,0.6689143179992243,0.006752784000127576,0.6773244929991051,0.1404788549989462,0.006089925765991211,1122,272,1747,2,0.0,0.010000000000621146,inf,,,,
all_cases,True,True,True,0.41672991199993703,42,DEU_LocationALower-31_239_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_239_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.0017812009991757805,0.8550615439999092,0.00956674299959559,0.8664094879986806,0.13929470800030685,0.008678913116455078,1472,357,2292,2,0.0,0.010000000009018257,inf,,,,
all_cases,True,True,True,0.2223714949996065,42,DEU_LocationALower-31_24_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_24_T-1.xml,13,R_G3,0,standard,21,True,True,True,0.001757803000145941,0.8912679370005208,0.010920489999989513,0.9039462300006562,0.14070173899926885,0.010125875473022461,1472,357,2292,2,1.472893558384696e-13,0.010000000000167557,inf,,,,
all_cases,True,True,True,0.40914820399848395,42,DEU_LocationALower-31_258_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_258_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.0021395889998530038,0.8538097210002888,0.011336918998495094,0.8672862289986369,0.14782020900020143,0.010265111923217773,1472,357,2292,2,5.669515648065341e-13,0.010000000000033357,inf,,,,
all_cases,True,True,True,0.3793746240025939,42,DEU_LocationALower-31_31_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_31_T-1.xml,15,R_G3,0,standard,21,True,True,True,0.0018831079996743938,0.9146120269997482,0.011062306999519933,0.9275574419989425,0.15433248500085028,0.010132074356079102,1472,357,2292,2,0.0,0.010000000000228562,inf,,,,
all_cases,True,True,True,0.2512480860004871,42,DEU_LocationALower-31_47_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_47_T-1.xml,13,R_G3,0,standard,21,True,True,True,0.0021346970006561605,0.877691446999961,0.010303511000529397,0.8901296550011466,0.17062389700004132,0.00948786735534668,1472,357,2292,2,0.0,0.010000000000406548,inf,,,,
all_cases,True,True,True,0.3764331989987113,42,DEU_LocationALower-32_117_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-32_117_T-1.xml,17,R_G3,0,standard,21,True,True,True,0.001803756998924655,0.8679235939998762,0.011625684001046466,0.8813530349998473,0.1629155400005402,0.010648012161254883,1472,357,2292,2,2.6166126201161887e-12,0.01000000000002187,inf,,,,
all_cases,True,True,True,0.25972245699813357,42,DEU_LocationALower-32_136_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-32_136_T-1.xml,16,R_G3,0,standard,21,True,True,True,0.002043772999968496,0.8948193579999497,0.010740011000962113,0.9076031420008803,0.16823269000087748,0.009902000427246094,1472,357,2292,2,0.0,0.010000000000255464,inf,,,,
all_cases,True,True,True,0.27383844400173984,42,DEU_LocationALower-32_186_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-32_186_T-1.xml,12,R_G3,0,standard,21,True,True,True,0.002075345999401179,0.8769398229997023,0.010653819999788539,0.889668988998892,0.16883246900033555,0.009759902954101562,1472,357,2292,2,8.437645901474374e-14,0.010000000005354281,inf,,,,
